index,time,longitude,latitude,magnitude,x,y
827328,2017-04-24 15:39:09.120,-116.34638,33.35585,1.1,-14.011388722608114,14.427082457484486
827352,2017-04-24 18:09:34.080,-116.28561,33.32243,1.23,-17.71743953635269,20.078986119578662
827357,2017-04-24 18:32:55.007,-116.23409,33.89179,1.7,45.60358503289754,24.702391710746152
827364,2017-04-24 19:03:14.241,-116.23334,33.89224,1.2,45.65380198797922,24.77148836624274
827437,2017-04-25 04:04:41.584,-116.0899,33.77167,1.03,32.29056788345957,38.064751093933324
827445,2017-04-25 04:57:15.954,-116.60762,33.5655,1.15,9.294857532913364,-9.812612235988729
827460,2017-04-25 06:29:33.977,-116.23409,33.89179,2.01,45.60358503289754,24.702391710746152
827509,2017-04-25 10:38:05.947,-116.23319,33.89236,1.27,45.66718128394204,24.785298922539003
827541,2017-04-25 14:05:38.816,-116.62027,33.15368,1.1,-36.496162686642094,-11.036841146466122
827558,2017-04-25 15:56:38.597,-116.70863,33.66991,1.1,20.918819281221396,-19.148364304452205
827561,2017-04-25 17:14:18.950,-116.97008,33.97885,2.15,55.35008053300595,-43.187386014866064
827581,2017-04-25 20:44:00.771,-116.76732,33.66843,1.22,20.76662668383304,-24.58004072173654
827617,2017-04-26 02:42:13.615,-116.54781,33.10945,1.31,-41.41964583303379,-4.293447064991323
827747,2017-04-26 19:10:59.297,-116.38863,33.42508,1.12,-6.3184302467035796,10.494619322550719
827756,2017-04-26 20:45:22.523,-116.78574,33.49267,1.28,1.2275420626575095,-26.338220702528893
827786,2017-04-27 05:58:45.250,-116.75527,33.9585,1.12,53.0181232899572,-23.385694185849434
827937,2017-04-28 02:10:21.288,-116.89631,33.33595,1.83,-16.16539554954546,-36.65764348884483
827998,2017-04-28 08:34:42.713,-116.38403,33.05752,1.23,-47.188757422424324,10.967633254311112
828041,2017-04-28 12:59:05.236,-116.11323,33.24632,1.3,-26.133918780892575,36.126935629829
828063,2017-04-28 17:33:14.536,-116.00015,33.27413,1.03,-22.99662967151825,46.627833056922064
828077,2017-04-28 21:51:10.438,-116.83961,33.90136,1.0,46.68669589590595,-31.185246101469627
828156,2017-04-29 13:51:54.862,-116.82634,33.9952,1.24,57.117294095259794,-29.92764824699333
828206,2017-04-29 21:15:06.474,-116.01114,33.02905,1.04,-50.25308454876078,45.734131875115686
828227,2017-04-30 01:05:14.439,-116.78693,33.49235,1.06,1.1922621618219702,-26.44866877482427
828276,2017-04-30 07:34:27.814,-116.21416,33.89185,1.86,45.61519127169385,26.541961823284915
828372,2017-04-30 20:11:11.657,-116.45227,33.50528,1.06,2.594783753452757,4.584326608281503
828377,2017-04-30 21:06:14.312,-116.45212,33.5052,1.27,2.5858947923348974,4.598238589663883
828379,2017-04-30 21:15:22.480,-116.28409,33.38179,1.21,-11.116617590839226,20.206415564955932
828498,2017-05-01 10:34:05.415,-116.16844,33.19675,1.29,-31.66364801764017,31.010321449130892
828531,2017-05-01 12:58:46.658,-116.90961,33.43002,1.42,-5.70054035829496,-37.85218511044736
828550,2017-05-01 16:24:21.197,-116.79791,33.57729,1.17,10.640000293593012,-27.439901534815355
828557,2017-05-01 16:45:06.210,-116.51399,33.46932,1.57,-1.4048099704435482,-1.1387143991191837
828601,2017-05-01 23:32:44.934,-116.78659,33.4945,2.45,1.4312444980283625,-26.416484104968198
828614,2017-05-02 01:09:21.009,-116.78703,33.49523,1.09,1.5125287354075785,-26.457062001947193
828630,2017-05-02 03:19:03.685,-116.16844,33.19675,1.3,-31.66364801764017,31.010321449130892
828638,2017-05-02 03:57:09.785,-116.96404,33.94256,1.06,51.31232048817882,-42.64856451437817
828695,2017-05-02 09:30:55.068,-116.02323,33.93015,1.42,49.93917339000257,44.145436055801106
828818,2017-05-03 02:55:00.398,-116.7849,33.49288,2.08,1.2506802482154065,-26.26026266216671
828877,2017-05-03 08:29:22.494,-116.37455,33.35744,1.27,-13.83814319005098,11.810493902097376
828932,2017-05-03 12:19:14.674,-116.19333,33.22461,1.02,-28.572896802058768,28.68521843983255
828942,2017-05-03 13:06:40.469,-116.51128,33.1533,1.06,-36.54465708373523,-0.8905706911299244
828947,2017-05-03 13:56:24.717,-116.78775,33.49553,1.6,1.546070851348702,-26.523734721796806
828967,2017-05-03 15:44:55.711,-116.78803,33.49661,3.37,1.6662328147130068,-26.54936749949893
828971,2017-05-03 15:47:35.371,-116.78728,33.49504,2.61,1.4914654395993967,-26.480302264240724
828977,2017-05-03 15:52:58.491,-116.78692,33.49367,1.81,1.3390367862035444,-26.44733831079077
829055,2017-05-03 18:21:39.146,-116.78822,33.49559,1.25,1.5528626850097453,-26.567298618214995
829196,2017-05-03 22:49:05.015,-116.78702,33.49232,1.6,1.188949242368511,-26.45702379479266
829218,2017-05-04 00:41:21.315,-116.78954,33.50075,1.0,2.1269664614812442,-26.688109338551264
829268,2017-05-04 03:52:04.140,-116.78607,33.49416,1.17,1.3933060994942148,-26.368368342575813
829296,2017-05-04 05:33:42.844,-116.78747,33.49329,1.0,1.296922959108301,-26.49845625957571
829391,2017-05-04 11:05:26.812,-116.78943,33.50053,1.03,2.1024753342720386,-26.67797763153489
829441,2017-05-04 14:38:37.028,-116.43058,33.0513,1.17,-47.88431866888554,6.629835152290864
829708,2017-05-05 20:24:33.557,-116.79042,33.5035,1.92,2.4329787426834146,-26.76885499385461
829734,2017-05-06 01:40:06.333,-116.8068,33.95341,1.16,52.464977385381346,-28.140008814303567
829767,2017-05-06 04:52:48.169,-116.40333,33.04865,1.0,-48.17692033699585,9.169880234384022
829793,2017-05-06 07:25:42.624,-116.88629,33.45999,1.22,-2.376286366857012,-35.67580139940814
829883,2017-05-06 15:33:56.071,-116.37725,33.4216,1.07,-6.704181345309014,11.551192084746841
829887,2017-05-06 16:07:26.392,-116.37701,33.4214,1.06,-6.726393622267786,11.573492610634801
829891,2017-05-06 16:39:57.946,-116.39603,33.333,2.12,-16.55798077569751,9.818269614309681
829923,2017-05-06 20:13:00.938,-116.38495,33.06434,1.3,-46.430504542809686,10.881046792818964
829960,2017-05-07 02:49:39.889,-116.6994,33.63956,1.86,17.542388211086386,-18.30064983243304
830137,2017-05-07 16:20:01.828,-116.42474,33.39517,1.19,-9.647335015511443,7.145927957960923
830145,2017-05-07 17:04:07.899,-116.71982,33.70479,1.0,24.799418624811796,-20.17572856816674
830419,2017-05-08 13:40:02.415,-116.40192,33.25934,1.22,-24.749138785697987,9.278918726764413
830437,2017-05-08 17:27:18.468,-116.73353,33.67623,1.57,21.626445899496733,-21.451071906606735
830471,2017-05-09 00:27:05.968,-116.78739,33.49303,1.44,1.2679918937261363,-26.491117341677565
830472,2017-05-09 00:36:12.889,-116.82715,33.37305,2.73,-12.062311479349738,-30.21986771006716
830480,2017-05-09 01:05:26.539,-116.82715,33.37305,1.28,-12.062311479349738,-30.21986771006716
830491,2017-05-09 02:09:35.079,-116.98394,33.82437,1.2,38.17860939473118,-44.54573352197388
830510,2017-05-09 04:35:01.677,-116.0772,33.22741,1.09,-28.22352371681187,39.486075982746314
830592,2017-05-09 11:50:52.964,-116.45738,33.50737,1.46,2.826967200259211,4.110437311407594
830623,2017-05-09 15:10:07.472,-116.71461,33.64204,1.79,17.820938585074696,-19.708134160531788
830628,2017-05-09 15:13:37.650,-116.71423,33.6419,1.05,17.805299157065555,-19.67298898488341
830630,2017-05-09 15:14:10.852,-116.7143,33.64221,1.15,17.83978284723959,-19.679398235105072
830646,2017-05-09 16:22:10.146,-116.79011,33.50261,2.45,2.333935475733679,-26.740386773522097
830665,2017-05-09 17:50:26.741,-116.78557,33.49325,1.18,1.291991959648064,-26.322280066583392
830674,2017-05-09 18:34:19.105,-116.78958,33.50199,2.26,2.264858325208321,-26.691435945144658
830676,2017-05-09 18:46:07.296,-116.78996,33.50199,1.31,2.2649560669426965,-26.72667007195936
830736,2017-05-10 00:41:03.841,-116.66897,33.97671,1.45,55.026789396695335,-15.422899967386146
830912,2017-05-10 15:12:44.070,-116.39091,33.04515,1.01,-48.564941163638885,10.327902064144448
830939,2017-05-10 20:22:52.243,-116.72874,33.94479,1.14,51.48795679499898,-20.94217636366194
830964,2017-05-10 23:25:02.754,-116.20153,33.23111,1.39,-27.852360120661515,27.920393584330842
831022,2017-05-11 07:27:30.751,-116.82294,33.94821,1.11,51.891271859834006,-29.630499679105974
831043,2017-05-11 08:44:46.745,-116.79758,33.5769,1.04,10.596547102011467,-27.409453862062794
831148,2017-05-11 18:19:54.144,-116.04862,33.22738,1.37,-28.215652944835195,42.14443885561137
831156,2017-05-11 19:48:49.418,-116.00567,33.18287,1.68,-33.14671227574131,46.16292157063263
831241,2017-05-12 07:12:31.917,-116.03559,33.05299,1.07,-47.601540557791516,43.44292132356583
831242,2017-05-12 07:12:34.277,-116.03537,33.05301,1.22,-47.599224964975654,43.46341537013566
831278,2017-05-12 08:42:03.484,-116.47078,33.52121,1.15,4.3654546773236005,2.8675846252950206
831308,2017-05-12 10:21:26.995,-116.50258,33.15843,1.0,-35.97426767119109,-0.08064770426192988
831334,2017-05-12 12:40:58.397,-116.7886,33.4992,1.46,1.9543732867299282,-26.601426224949734
831348,2017-05-12 13:46:26.083,-116.3986,33.32861,1.5,-17.046366135663654,9.579993755557336
831368,2017-05-12 15:14:54.264,-116.73691,33.65328,1.99,19.07522833867409,-21.769636545259637
831369,2017-05-12 15:24:34.301,-116.79011,33.50113,1.57,2.169367135806395,-26.740843913747067
831427,2017-05-12 23:26:09.489,-116.69445,33.63442,1.26,16.969984021335453,-17.843471777543407
831515,2017-05-13 09:04:40.171,-116.56422,33.93918,1.97,50.84291316286525,-5.766317299233409
831522,2017-05-13 09:33:01.658,-116.38879,33.42045,1.2,-6.8332788334357115,10.480329870953945
831534,2017-05-13 10:19:45.967,-116.564,33.94002,1.69,50.93630465482394,-5.745965460577064
831603,2017-05-13 17:30:34.551,-116.48241,33.48554,1.12,0.39887082259570245,1.7902077124711944
831646,2017-05-13 23:00:46.728,-116.11852,33.75737,1.34,30.69033230173184,35.425256298471915
831656,2017-05-14 00:46:33.134,-116.7578,33.24152,1.84,-26.70578158174679,-23.81602569238606
831659,2017-05-14 01:00:53.378,-116.43188,33.26601,1.09,-24.009739109404254,6.4927099727967414
831660,2017-05-14 01:04:49.838,-116.38208,33.19819,2.04,-31.546762577638017,11.131459685690027
831677,2017-05-14 03:21:07.684,-116.07494,33.12944,2.87,-39.11641016282603,39.740814241652885
831699,2017-05-14 06:04:32.121,-116.72327,33.67284,1.18,21.247419534046884,-20.502473557293374
831912,2017-05-15 06:36:14.589,-116.03432,33.052,1.47,-47.71109333556411,43.56177674039331
831968,2017-05-15 13:51:46.224,-116.80938,33.93495,1.19,50.4130262431381,-28.3841077329991
832042,2017-05-16 04:49:50.754,-116.78611,33.49408,2.21,1.3844206706900002,-26.372101897883685
832048,2017-05-16 05:05:20.898,-116.77045,33.29049,1.1,-21.257604043809806,-24.978436692957285
832059,2017-05-16 06:14:37.087,-116.11036,33.75223,1.02,30.12161116890651,36.18178753054472
832082,2017-05-16 09:10:13.596,-116.68568,33.50465,1.13,2.5387494112256825,-17.057147994320868
832240,2017-05-16 20:36:43.071,-116.71151,33.64625,1.16,18.288484195773396,-19.420214578363282
832269,2017-05-17 00:58:58.789,-116.56532,33.52759,1.2,5.07625728351265,-5.895947312837447
832360,2017-05-17 05:31:38.869,-116.02319,33.17813,1.4,-33.681404685757364,44.534898749273445
832543,2017-05-17 20:28:55.674,-116.45625,33.50689,1.21,2.7736389389736567,4.2152297337966225
832589,2017-05-17 23:22:44.509,-116.76149,33.49785,2.1,1.7976435514252862,-24.08804306333736
832590,2017-05-17 23:23:32.118,-116.76149,33.49785,2.09,1.7976435514252862,-24.08804306333736
832631,2017-05-18 05:01:23.841,-116.45599,33.50672,1.38,2.7547463871729123,4.239344346379173
832678,2017-05-18 09:18:00.899,-116.69877,33.6369,1.55,17.246498847899797,-18.242890919648065
832756,2017-05-18 17:26:29.850,-116.78727,33.49232,1.1,1.1890129618490815,-26.480206732016384
832834,2017-05-19 02:05:46.781,-116.76152,33.49737,1.23,1.7442769858603926,-24.090958393826426
832892,2017-05-19 08:13:02.119,-116.83279,33.7241,1.22,26.97427356155445,-30.619012703447098
832937,2017-05-19 11:56:07.501,-116.72547,33.70652,1.1,24.992899719506696,-20.697959764736325
832993,2017-05-19 20:53:43.590,-116.03589,33.05069,1.01,-47.857413290196554,43.41609978965975
833017,2017-05-19 23:55:31.324,-116.2888,33.36291,2.04,-13.216882427936289,19.773386873853667
833057,2017-05-20 02:51:41.132,-116.45616,33.47695,1.74,-0.5555334313462541,4.225034700461993
833079,2017-05-20 04:13:30.460,-116.02259,33.18049,1.26,-33.41872853518381,44.58953455873705
833082,2017-05-20 04:14:21.529,-116.54086,33.86278,1.24,42.34656205768811,-3.614543442638797
833223,2017-05-20 20:07:58.360,-116.79044,33.50432,1.63,2.5241636544623063,-26.770455810143094
833348,2017-05-21 04:53:38.569,-116.91947,33.97865,1.04,55.307846257486766,-38.52082818906816
833578,2017-05-22 03:09:45.764,-116.59739,33.09824,1.4,-42.66299929457978,-8.912503057155355
833579,2017-05-22 03:09:51.054,-116.59739,33.09824,1.35,-42.66299929457978,-8.912503057155355
833591,2017-05-22 04:02:47.939,-116.78765,33.49706,1.38,1.7161733981649674,-26.513993383933627
833609,2017-05-22 05:43:39.372,-116.72228,33.70324,2.17,24.627548108036013,-20.403655732801404
833615,2017-05-22 05:58:11.272,-116.72261,33.70329,2.14,24.633172857069567,-20.43417071247268
833616,2017-05-22 05:58:28.485,-116.72284,33.70354,1.68,24.661016937813674,-20.455387572425995
833649,2017-05-22 07:25:04.422,-116.96888,33.81034,2.6,36.612170794229954,-43.16163213328538
833761,2017-05-22 18:25:12.319,-116.72204,33.70348,1.04,24.654187659688258,-20.38139755215905
833773,2017-05-22 20:22:22.620,-116.78982,33.50273,1.15,2.3472042119246868,-26.713460735500554
833796,2017-05-23 00:05:41.467,-116.86933,33.88008,1.15,44.32982243588202,-33.936599174317884
833807,2017-05-23 01:44:38.732,-116.72207,33.70339,2.09,24.644186021080444,-20.384194028599193
833906,2017-05-23 11:05:33.035,-116.87555,33.88105,1.24,44.43973816536862,-34.51040664199534
833926,2017-05-23 12:46:17.605,-116.87555,33.88105,1.59,44.43973816536862,-34.51040664199534
833968,2017-05-23 17:56:54.891,-116.72213,33.7033,1.4,24.634190283958933,-20.38976567706297
834219,2017-05-25 01:15:37.906,-116.91878,33.97801,1.27,55.236424823266546,-38.457492712614204
834225,2017-05-25 01:42:54.175,-116.79068,33.67728,1.19,21.756482058637967,-26.739095412234455
834270,2017-05-25 06:24:17.220,-116.78791,33.49749,1.44,1.764053588126326,-26.53797052457761
834318,2017-05-25 09:13:37.077,-116.78713,33.4915,1.55,1.0977975143196164,-26.4674749067149
834488,2017-05-26 01:40:07.192,-116.37522,33.38168,1.01,-11.142854543177755,11.744990459927207
834533,2017-05-26 07:07:12.907,-116.9064,33.48933,1.33,0.8932540691893855,-37.52861576203788
834655,2017-05-26 15:14:09.963,-116.87676,33.45176,1.94,-3.2946516379616493,-34.79504374497475
834683,2017-05-26 20:39:28.368,-116.80327,33.7048,1.05,24.819880985877173,-27.89517235263252
834714,2017-05-27 02:12:03.338,-116.02102,33.16657,1.3,-34.965884775879175,44.74277034016982
834720,2017-05-27 02:38:42.330,-116.44918,33.41364,1.65,-7.594978330802453,4.875978109460476
834773,2017-05-27 06:38:57.658,-116.85277,33.98314,1.5,55.7842471418011,-32.3688222388692
834807,2017-05-27 09:23:34.717,-116.78639,33.49193,1.0,1.1454229342753508,-26.398721681093395
834863,2017-05-27 14:44:31.895,-116.1038,33.2409,1.39,-26.733281098643015,37.00617118979747
835013,2017-05-28 11:51:38.157,-116.00529,33.18296,1.49,-33.13653623387013,46.198237363214815
835135,2017-05-29 05:13:53.697,-116.81421,33.59995,1.45,13.164103352822275,-28.942348363553606
835154,2017-05-29 07:00:44.845,-116.04196,33.2032,2.01,-30.901623903704714,42.775760185517484
835158,2017-05-29 07:25:39.570,-116.90279,33.91784,1.29,48.54000598807387,-37.00911937073435
835187,2017-05-29 09:54:42.889,-116.76149,33.49785,2.54,1.7976435514252862,-24.08804306333736
835257,2017-05-29 19:00:44.670,-116.63176,33.58961,2.16,11.978309284415072,-12.045908165678126
835258,2017-05-29 19:00:56.134,-116.63135,33.58921,3.15,11.933783798318204,-12.007986408557692
835261,2017-05-29 19:02:08.649,-116.63166,33.59073,1.26,12.102835973722463,-12.036489272052046
835269,2017-05-29 19:07:06.405,-116.62893,33.58862,1.55,11.867901354925351,-11.783906710118103
835316,2017-05-30 00:36:26.108,-116.36862,33.41981,1.14,-6.902227638046415,12.352377417815095
835323,2017-05-30 01:35:02.181,-116.78956,33.50029,1.16,2.0758219825365796,-26.69010560290304
835341,2017-05-30 03:55:53.366,-116.36884,33.41981,1.77,-6.902253767897684,12.331959301389501
835342,2017-05-30 03:56:12.251,-116.36859,33.41988,1.31,-6.89444042828747,12.355151740543686
835463,2017-05-30 12:12:14.730,-116.806,33.7035,1.11,24.6760657487347,-28.1481327528441
835511,2017-05-30 19:50:44.785,-116.97347,33.97363,1.08,54.77106550966508,-43.50263032603819
835523,2017-05-30 21:36:14.926,-116.29252,33.33966,1.13,-15.802864572546486,19.43310463778616
835525,2017-05-30 21:53:26.272,-116.33916,33.30982,1.68,-19.128664623124408,15.105651192441556
835528,2017-05-30 22:24:32.925,-116.04967,33.24288,1.38,-26.492559962229922,42.039304758231644
835554,2017-05-31 01:43:05.113,-116.40481,33.10827,1.38,-41.54760865242159,9.025794755024302
835608,2017-05-31 05:53:29.671,-116.09593,33.29311,1.41,-20.92497825102419,37.71548459075503
835618,2017-05-31 06:41:40.207,-116.35127,33.96309,1.01,53.509933378889606,13.874794635979873
835793,2017-05-31 23:50:50.093,-116.76177,33.49745,1.61,1.7532305993799664,-24.114117713461
835805,2017-06-01 00:43:10.433,-116.03252,33.19841,1.32,-31.43032801468702,43.65645199893346
835832,2017-06-01 04:14:19.007,-116.3978,33.97198,1.9,54.49317906132769,9.58252963348057
835889,2017-06-01 10:06:15.053,-116.26334,33.27985,1.17,-22.447595636505778,22.15900287144768
835925,2017-06-01 12:48:06.366,-116.33258,33.20008,1.26,-31.33021722743219,15.736904068179667
835936,2017-06-01 13:55:57.224,-116.02982,33.93031,1.0,49.95417171439324,43.53735807726967
836069,2017-06-02 05:19:46.463,-116.7864,33.49307,1.11,1.2721875791809585,-26.399301468411366
836150,2017-06-02 12:12:23.178,-116.1984,33.87699,1.04,43.96698937048147,28.00150724750432
836162,2017-06-02 14:07:56.442,-116.92663,33.60809,1.03,14.10623024562747,-39.35054430421624
836224,2017-06-03 01:22:49.236,-116.93682,33.80102,1.26,35.56293266651486,-40.203984161015434
836251,2017-06-03 05:03:07.339,-116.78708,33.68608,1.46,22.73407384628242,-26.403277242926354
836296,2017-06-03 09:42:04.880,-116.20817,33.83112,1.96,38.863882489849985,27.114066921117587
836352,2017-06-03 18:25:01.344,-116.54152,33.042,2.42,-48.919985003441575,-3.7104461152412798
836415,2017-06-04 05:34:05.014,-116.28106,33.28625,2.12,-21.73958220559039,20.510263281081375
836490,2017-06-04 12:39:03.222,-116.85051,33.89071,2.12,45.505809609693635,-32.195234952854655
836548,2017-06-04 19:49:47.733,-116.03006,33.9303,1.54,49.95295878791669,43.515220691854324
836550,2017-06-04 19:56:07.002,-116.42976,33.04977,1.03,-48.05439445016881,6.706378179758395
836552,2017-06-04 20:11:03.210,-116.20817,33.83112,2.22,38.863882489849985,27.114066921117587
836578,2017-06-05 01:15:04.552,-116.28098,33.32425,1.02,-17.51416143159613,20.508746928291725
836588,2017-06-05 02:32:04.871,-116.78821,33.49616,1.34,1.6162411773434804,-26.566196453195268
836625,2017-06-05 05:08:09.593,-116.01315,33.2328,2.31,-27.59805462324631,45.440829862417466
836687,2017-06-05 10:10:06.602,-116.78789,33.49385,1.06,1.3592993107307054,-26.537231541660304
836727,2017-06-05 13:31:50.429,-116.01854,33.17682,1.33,-33.82507138455052,44.96833260943576
836733,2017-06-05 14:29:13.564,-116.86924,33.82997,1.33,38.757823919184645,-33.9481380728549
836736,2017-06-05 14:53:04.714,-116.86924,33.82997,1.32,38.757823919184645,-33.9481380728549
836817,2017-06-06 05:09:18.950,-116.42904,33.03587,1.22,-49.59995729893317,6.774558325934286
836821,2017-06-06 05:43:58.968,-116.83661,33.99711,1.12,57.33269591365132,-30.87375613906083
836882,2017-06-06 08:59:44.170,-116.22659,33.33025,1.49,-16.834945538059166,25.56044326766412
836894,2017-06-06 09:31:47.376,-116.70755,33.5178,1.27,4.004768099688467,-19.082007172371064
836966,2017-06-06 16:26:25.304,-116.09637,33.30141,2.1,-20.002221420535065,37.670998747803935
836988,2017-06-06 19:43:23.325,-116.91937,33.97901,1.93,55.34783910051372,-38.51144496981583
836993,2017-06-06 19:49:50.794,-116.9194,33.97907,1.54,55.35452195570521,-38.514184141886396
837039,2017-06-06 22:27:57.339,-116.80091,33.93216,1.35,50.10050065601733,-27.60360134545972
837052,2017-06-06 23:25:47.418,-116.74741,33.70776,2.12,25.13537721245055,-22.727127378990545
837056,2017-06-06 23:38:26.144,-116.09643,33.30095,2.38,-20.053392723558833,37.66562158540769
837057,2017-06-06 23:39:20.956,-116.09604,33.30219,1.32,-19.91536997547523,37.70132975139373
837058,2017-06-06 23:41:06.391,-116.32949,33.31995,2.2,-18.00081427763446,16.002393799989562
837136,2017-06-07 01:53:14.345,-116.27187,33.37742,1.02,-11.600097039208203,21.34211757705802
837156,2017-06-07 02:42:32.756,-116.91785,33.97699,1.1,55.122660742664976,-38.37219672240267
837157,2017-06-07 02:45:20.429,-116.20246,33.05712,1.01,-47.19939631623757,27.889307729490195
837165,2017-06-07 03:32:34.525,-116.36591,33.36666,1.23,-12.811911383987027,12.611607295772089
837188,2017-06-07 04:54:34.634,-116.09645,33.30134,1.29,-20.010034020262736,37.66359418520196
837226,2017-06-07 07:12:33.366,-116.80226,33.88444,3.23,44.7946454209581,-27.74362129387993
837227,2017-06-07 07:12:35.267,-116.80093,33.88389,3.37,44.73313252192829,-27.621025950763133
837336,2017-06-07 12:33:53.362,-116.16658,33.29541,1.46,-20.692614158964048,31.14813616631725
837346,2017-06-07 13:30:48.834,-116.20151,33.89647,2.97,46.13222715755789,27.70809136332213
837366,2017-06-07 14:34:32.210,-116.79167,33.69284,1.22,23.486929223296524,-26.825855717873626
837367,2017-06-07 14:38:30.254,-116.0933,33.24005,1.75,-26.82401396283662,37.98304168459569
837479,2017-06-08 02:40:17.917,-116.45694,33.05885,1.07,-47.04616272336209,4.172657672029134
837532,2017-06-08 07:19:58.849,-116.79956,33.88316,1.89,44.65159550604417,-27.49479436674822
837591,2017-06-08 08:43:53.467,-116.7897,33.50275,1.09,2.349397243761489,-26.702328095609207
837594,2017-06-08 08:46:19.765,-116.79007,33.5033,1.98,2.41064960446706,-26.736464843847816
837605,2017-06-08 09:06:58.303,-116.71333,33.64112,1.53,17.71839679970432,-19.589851835879006
837627,2017-06-08 09:27:12.476,-116.71415,33.64145,1.71,17.755246293478972,-19.665685900973354
837697,2017-06-08 11:45:00.958,-116.78735,33.49503,1.97,1.4903713432874943,-26.486796341668942
837700,2017-06-08 11:46:51.772,-116.78731,33.4942,1.63,1.3980694357471404,-26.48334103534583
837734,2017-06-08 12:42:24.444,-116.78726,33.4939,2.29,1.3646982377566939,-26.478796284029894
837763,2017-06-08 13:21:51.034,-116.75309,33.70802,1.28,25.165547687872763,-23.252461066581592
837801,2017-06-08 16:01:34.795,-116.97079,33.81172,1.09,36.76641709236571,-43.337399297720005
837803,2017-06-08 16:19:23.018,-116.26616,33.90554,1.4,47.12531766283333,21.738755714276873
837914,2017-06-09 04:14:21.669,-116.9186,33.97731,1.01,55.15852160600487,-38.44121024884732
837958,2017-06-09 07:28:25.298,-116.26616,33.90554,1.13,47.12531766283333,21.738755714276873
837962,2017-06-09 07:45:12.452,-116.45221,33.5052,1.31,2.5858908100785785,4.589893942505956
837981,2017-06-09 09:16:11.002,-116.71312,33.64184,1.28,17.79841746029796,-19.570248218203645
837982,2017-06-09 09:17:52.346,-116.71415,33.64145,1.87,17.755246293478972,-19.665685900973354
837994,2017-06-09 09:23:39.362,-116.71483,33.64292,1.22,17.918831897962956,-19.728298502680108
837996,2017-06-09 09:24:01.373,-116.71591,33.64322,2.71,17.952396321116858,-19.828205563270902
837998,2017-06-09 09:24:42.547,-116.71531,33.64225,1.03,17.844422745787504,-19.772885957170452
837999,2017-06-09 09:25:06.612,-116.71631,33.64243,1.2,17.864628921200502,-19.86541562324585
838006,2017-06-09 09:26:55.558,-116.71426,33.64241,1.49,17.86201423181045,-19.675649746914697
838089,2017-06-09 11:02:05.906,-116.7136,33.64231,1.12,17.850769727255457,-19.61457565611843
838105,2017-06-09 11:35:21.986,-116.71557,33.64219,1.17,17.837800653573925,-19.79696823011764
838133,2017-06-09 13:33:26.181,-116.09327,33.23969,1.19,-26.864033116655715,37.9859884697327
838161,2017-06-09 15:26:51.693,-116.71346,33.64234,2.07,17.85407910427264,-19.60160888459883
838181,2017-06-09 16:36:46.564,-116.71308,33.64211,1.13,17.82843252796532,-19.566484082118247
838190,2017-06-09 17:30:16.829,-116.68762,33.90739,1.0,47.32169688110694,-17.15654516034416
838199,2017-06-09 18:13:33.504,-116.71265,33.64198,1.15,17.813896152779776,-19.526707867367556
838213,2017-06-09 19:55:21.148,-116.7125,33.64178,1.37,17.791628946641936,-19.512867414364457
838240,2017-06-09 22:37:05.843,-116.2102,33.3404,1.09,-15.702169712154662,27.079997446542297
838372,2017-06-10 12:25:28.426,-116.81774,33.86811,1.11,42.98309108921742,-29.17814901609236
838375,2017-06-10 12:32:12.780,-116.49944,33.49488,1.07,1.4372673719012938,0.21083370254765887
838376,2017-06-10 12:32:15.481,-116.50826,33.49497,1.26,1.4472917400057248,-0.6070385997939172
838388,2017-06-10 14:10:57.152,-116.32624,33.32865,2.33,-17.03291397305516,16.302741742282603
838403,2017-06-10 15:24:36.706,-116.2461,33.28311,1.58,-22.0812958787465,23.76072586131585
838443,2017-06-10 19:21:23.946,-116.91754,33.97635,1.3,55.051381143791886,-38.34389899090328
838471,2017-06-10 21:47:07.246,-116.91888,33.97799,1.05,55.23423812451761,-38.46672262615587
838483,2017-06-10 23:16:51.479,-116.80198,33.98514,1.59,55.991887618320895,-27.685143576474356
838571,2017-06-11 10:21:49.008,-116.73602,33.32364,2.16,-17.579231531214813,-21.76996142539388
838607,2017-06-11 14:37:55.670,-116.70736,33.67739,1.53,21.750323115075954,-19.029184208525486
838636,2017-06-11 17:23:36.697,-116.81245,33.59495,1.14,12.607639730735682,-28.781010468275543
838647,2017-06-11 19:20:00.734,-116.72507,33.90268,1.88,46.804804144709436,-20.61378389077963
838650,2017-06-11 20:13:16.059,-116.3972,33.97206,2.08,54.5021304128427,9.63785035246076
838689,2017-06-12 03:35:13.800,-116.72461,33.90251,1.53,46.78580947358182,-20.571370960943213
838753,2017-06-12 12:13:04.430,-116.7297,33.5897,1.61,12.003968675115633,-21.117841764411946
838760,2017-06-12 13:14:58.384,-116.83112,33.40252,1.35,-8.784239760968424,-30.578142633912886
838783,2017-06-12 18:19:51.118,-116.48184,33.4937,1.06,1.3062313901594065,1.8428954964721036
838799,2017-06-12 22:53:18.421,-116.39716,33.38624,1.06,-10.638069697307373,9.707343033658397
838827,2017-06-13 04:30:31.721,-116.71355,33.64148,1.86,17.758468529646088,-19.61013587701823
838838,2017-06-13 05:06:39.475,-116.71322,33.64137,1.38,17.746174745297438,-19.579612105985266
838853,2017-06-13 06:17:46.973,-116.71285,33.6415,1.56,17.760560288306472,-19.545330964095665
